KID,SPUD,COMPLETION,vintage_year
1037987707,2008-04-04,2008-04-10,2008.0
1037989794,2008-04-18,2008-04-22,2008.0
1037989837,2008-04-22,2008-04-25,2008.0
1037989839,2008-04-23,2008-04-26,2008.0
1037989880,2008-06-20,2008-06-24,2008.0
1037989909,2008-04-26,2008-07-24,2008.0
1037989954,2008-06-05,2008-06-18,2008.0
1037989965,2008-04-30,2008-05-06,2008.0
1037989974,2008-05-20,2008-06-02,2008.0
1037992701,2008-05-06,2008-05-23,2008.0
1037992705,2008-05-06,2008-05-23,2008.0
1037995083,2008-05-16,2008-05-19,2008.0
1037995116,2008-05-19,2008-05-21,2008.0
1037995829,2008-05-20,2008-06-03,2008.0
1037996128,2008-04-29,2008-05-02,2008.0
1038096496,2008-07-08,2008-07-23,2008.0
1038098049,2008-05-16,2008-05-22,2008.0
1038098063,2008-07-30,2008-08-12,2008.0
1038099430,2008-05-20,2008-05-24,2008.0
1038099448,2008-05-30,2008-06-03,2008.0
1038216943,2008-06-26,2008-07-02,2008.0
1038216989,2008-08-01,2008-08-04,2008.0
1038217847,2008-06-30,2008-09-16,2008.0
1038218370,2008-07-09,2008-07-21,2008.0
1038225548,2008-11-16,2008-12-22,2008.0
1038225558,2008-08-22,2008-09-04,2008.0
1038328503,2008-07-15,2008-07-16,2008.0
1038328753,2008-07-18,2008-07-20,2008.0
1038329015,2008-08-19,2008-08-26,2008.0
1038329616,2008-07-22,2008-07-29,2008.0
1038329966,2008-08-14,2008-08-17,2008.0
1038329980,2008-08-04,2008-08-05,2008.0
1038331000,2008-09-02,2008-09-04,2008.0
1038337082,2008-09-25,2008-09-28,2008.0
1038337142,2008-09-24,2008-09-26,2008.0
1038340078,2008-08-26,2008-09-07,2008.0
1038340085,2008-10-03,2008-10-10,2008.0
1038340086,2008-08-26,2008-09-07,2008.0
1038340412,2008-09-17,2008-09-21,2008.0
1038340432,2008-09-08,2008-09-10,2008.0
1038340444,2008-08-07,2009-08-18,2009.0
1038456366,2008-09-30,2008-10-02,2008.0
1038456548,2008-09-18,2008-09-22,2008.0
1038456555,2008-10-02,2008-12-09,2008.0
1038456572,2009-05-20,2009-05-21,2009.0
1038465368,2009-05-21,2009-06-09,2009.0
1038465373,2009-04-23,2009-06-09,2009.0
1038515110,2008-10-10,2009-01-12,2009.0
1038574228,2008-09-25,2008-09-29,2008.0
1038575122,2008-11-17,2008-11-24,2008.0
1038695277,2008-10-31,2008-11-17,2008.0
1038695335,2008-10-29,2008-10-30,2008.0
1038695342,2008-10-15,2008-10-17,2008.0
1038696136,2008-11-03,2009-02-26,2009.0
1038696144,2008-10-28,2009-02-26,2009.0
1038696162,2008-11-05,2009-02-26,2009.0
1038704071,2008-11-13,2008-11-20,2008.0
1038706774,2008-12-27,2008-12-31,2008.0
1038772711,2008-11-25,2009-01-06,2009.0
1038773117,2009-02-03,2009-03-18,2009.0
1038844197,2008-12-11,2008-12-12,2008.0
1039019832,2008-12-06,2009-02-18,2009.0
1039020554,2009-01-09,2009-01-14,2009.0
1039084194,2009-01-05,2009-01-06,2009.0
1039084280,2009-01-14,2009-01-22,2009.0
1039143645,2009-01-22,2009-02-03,2009.0
1039143655,2009-02-04,2009-05-20,2009.0
1039145070,2009-01-27,2009-01-30,2009.0
1039147797,,,
1039253963,2009-02-18,2009-02-19,2009.0
1039253971,2009-02-25,2009-02-26,2009.0
1039253989,2009-02-23,2009-02-24,2009.0
1039254140,2009-03-04,2009-05-20,2009.0
1039255218,2009-09-29,2009-11-13,2009.0
1039255334,2009-02-16,2009-02-24,2009.0
1039256510,2009-03-05,2009-06-02,2009.0
1039256516,2009-03-16,2009-06-02,2009.0
1039256518,2009-05-19,2009-06-19,2009.0
1039257329,2009-07-06,2009-08-21,2009.0
1039257355,2009-02-25,2009-03-05,2009.0
1039341604,2009-07-28,2009-07-29,2009.0
1039341610,2009-03-09,2009-05-21,2009.0
1039400473,,,
1039402791,2009-04-22,2009-06-09,2009.0
1039404390,2009-03-24,2009-04-01,2009.0
1039801825,2009-06-02,2009-06-03,2009.0
1040002601,2009-06-06,2009-06-08,2009.0
1040058275,2009-09-14,2009-10-23,2009.0
1040058278,2009-09-01,2009-10-23,2009.0
1040658979,,,
1040718643,2009-06-07,2009-07-27,2009.0
1040721813,2009-06-28,2009-06-29,2009.0
1040721828,2009-06-23,2009-06-30,2009.0
1040721839,2009-06-20,2009-07-21,2009.0
1040721846,2009-06-23,2009-08-07,2009.0
1040722254,2009-06-15,2009-06-16,2009.0
1040727227,2009-07-25,2009-08-07,2009.0
1040727238,2009-07-21,2009-08-07,2009.0
1040727768,2009-08-17,2009-08-18,2009.0
1040727776,2009-07-15,2009-10-16,2009.0
1040792559,2009-07-16,2009-07-22,2009.0
1040793189,2009-07-09,2009-07-12,2009.0
1040854658,2009-09-15,2009-10-09,2009.0
1040854683,2009-09-23,2009-10-09,2009.0
1040855995,2009-08-07,2009-08-27,2009.0
1040856580,2009-07-28,2009-08-04,2009.0
1040857195,2009-08-03,2009-08-26,2009.0
1040862390,2009-09-18,2009-11-01,2009.0
1040862403,2009-08-21,2009-11-01,2009.0
1040985991,2009-08-31,2009-09-23,2009.0
1040986204,2009-10-21,2009-11-30,2009.0
1040991204,2009-09-14,2009-09-30,2009.0
1041094774,2009-11-06,2009-11-14,2009.0
1041094783,2009-10-28,2010-01-04,2010.0
1041095996,,,
1041096023,,,
1041103711,2009-10-28,2009-11-12,2009.0
1041108349,2010-07-27,2010-08-13,2010.0
1041108631,,,
1041224929,2008-11-10,2008-11-13,2008.0
1041341294,2010-04-26,2010-04-29,2010.0
1041343762,2009-11-24,2009-12-09,2009.0
1041343781,,,
1041346362,2010-03-05,2010-04-21,2010.0
1041346370,2009-12-12,2009-12-31,2009.0
1041462508,2008-10-31,2008-10-31,2008.0
1041467011,2010-08-16,2010-09-20,2010.0
1042193349,2010-03-31,2010-04-21,2010.0
1042193372,2010-03-31,2010-06-02,2010.0
1042196459,2010-04-12,2010-04-20,2010.0
1042323972,2010-05-20,2010-06-02,2010.0
1042330875,2010-07-11,2010-07-17,2010.0
1042434185,2010-05-24,2010-06-03,2010.0
1042434197,2010-05-24,2010-07-01,2010.0
1042538660,2010-06-23,2010-06-29,2010.0
1042539237,2010-07-06,2010-08-03,2010.0
1042539263,2010-06-09,2010-08-04,2010.0
1042540521,2010-06-23,2010-06-30,2010.0
1042540540,2010-06-11,2010-07-27,2010.0
1042541710,2010-06-16,2024-12-11,2024.0
1042541756,2010-07-02,2010-10-05,2010.0
1042542304,2010-08-18,2010-10-05,2010.0
1042542305,2010-07-12,2010-10-12,2010.0
1042542312,2010-08-12,2010-10-12,2010.0
1042542334,2010-06-24,2010-07-09,2010.0
1042542349,2010-07-16,2010-10-12,2010.0
1042542350,2010-08-05,2010-10-12,2010.0
1042548659,2010-07-13,2010-07-18,2010.0
1042548666,2010-06-29,2010-07-30,2010.0
1042549800,2010-08-23,2010-10-14,2010.0
1042549816,2010-08-24,2010-10-14,2010.0
1042549819,2010-08-11,2010-10-14,2010.0
1042549828,2010-08-12,2010-10-14,2010.0
1042549853,2010-08-13,2010-10-14,2010.0
1042549858,2010-08-18,2010-10-14,2010.0
1042553463,2010-07-17,2010-07-19,2010.0
1042656234,2010-07-27,2010-07-29,2010.0
1042656246,2010-07-23,2010-07-27,2010.0
1042656255,2010-07-20,2010-07-26,2010.0
1042656342,2010-07-28,2010-08-11,2010.0
1042657073,2010-08-02,2010-08-25,2010.0
1042657076,2010-07-31,2010-08-23,2010.0
1042658654,2010-08-05,2010-08-13,2010.0
1042660912,2010-07-30,2010-10-07,2010.0
1042660916,2010-07-27,2010-07-29,2010.0
1042660924,2010-07-28,2010-10-25,2010.0
1042661973,2010-08-10,2010-08-19,2010.0
1042758158,2010-08-30,2010-09-06,2010.0
1042759215,2010-08-12,2010-10-07,2010.0
1042762530,2010-08-24,2010-10-05,2010.0
1042763018,2011-04-18,2011-05-17,2011.0
1042763034,2011-04-19,2011-05-17,2011.0
1042763036,2011-04-21,2011-05-17,2011.0
1042765883,2010-09-08,2010-10-11,2010.0
1042766631,2010-10-09,2011-01-17,2011.0
1042907342,2010-09-22,2010-09-27,2010.0
1042911625,2010-10-15,2010-11-05,2010.0
1042911639,2010-10-20,2010-11-05,2010.0
1042911665,2010-10-12,2010-11-05,2010.0
1042913055,2010-10-04,2010-12-10,2010.0
1042913504,2010-10-13,2010-10-26,2010.0
1042913516,2010-10-12,2010-10-18,2010.0
1042914473,2010-10-06,2010-10-08,2010.0
1042915767,2010-10-29,2010-12-02,2010.0
1042915788,2010-10-21,2010-11-29,2010.0
1042917146,2010-11-05,2010-11-09,2010.0
1042953576,2010-10-25,2010-11-01,2010.0
1043015342,2010-11-02,2010-12-30,2010.0
1043128065,2011-07-16,2011-08-01,2011.0
1043128074,2011-07-19,2011-08-01,2011.0
1043235518,2010-12-29,2011-01-13,2011.0
1043235721,2011-01-14,2011-01-18,2011.0
1043235722,2011-01-14,2011-01-27,2011.0
1043235734,2010-12-30,2011-01-14,2011.0
1043235762,2011-01-03,2011-03-24,2011.0
1043235784,2011-01-03,2011-01-15,2011.0
1043236239,2010-12-27,2011-01-05,2011.0
1043238782,2011-01-10,2011-02-05,2011.0
1043239882,2011-02-21,2011-02-22,2011.0
1043338779,2011-02-04,2011-02-28,2011.0
1043338804,2011-01-27,2011-05-02,2011.0
1043338805,2011-01-29,2011-05-11,2011.0
1043341101,2011-07-29,2011-08-10,2011.0
1043342077,2011-02-18,2011-02-18,2011.0
1043342487,2011-01-24,2011-02-15,2011.0
1043343276,2011-01-25,2011-02-07,2011.0
1043343695,2011-01-25,2011-02-08,2011.0
1043344474,2011-02-14,2011-02-22,2011.0
1043386764,2011-02-11,2011-02-18,2011.0
1043386781,2011-02-15,2011-03-04,2011.0
1043386897,2011-02-24,2011-03-09,2011.0
1043445218,2011-02-25,2011-03-11,2011.0
1043445233,2011-02-21,2011-03-09,2011.0
1043445234,2011-03-07,2011-03-15,2011.0
1043449049,2011-03-11,2011-03-17,2011.0
1043449973,2011-04-04,2011-04-07,2011.0
1043452349,2011-03-08,2011-03-30,2011.0
1043452350,2011-02-16,2011-03-03,2011.0
1043501521,2011-03-19,2011-05-23,2011.0
1043560819,2011-03-22,2011-03-29,2011.0
1043560847,2011-03-21,2011-04-15,2011.0
1043564558,2011-04-15,2011-05-05,2011.0
1043564848,2011-03-24,2011-04-06,2011.0
1043566937,,,
1043625266,2011-05-05,2011-06-11,2011.0
1043683657,2011-10-26,2011-10-27,2011.0
1043683677,2011-11-01,2011-11-04,2011.0
1043683682,2011-10-27,2011-11-02,2011.0
1043683687,2011-10-19,2011-10-21,2011.0
1043683688,2011-10-18,2011-10-19,2011.0
1043683699,2011-05-20,2011-06-03,2011.0
1043685895,2011-05-04,2011-05-04,2011.0
1043686615,2011-08-01,2011-09-02,2011.0
1043686616,2011-08-05,2011-09-02,2011.0
1043686630,2011-05-04,2011-05-06,2011.0
1043688533,2011-05-16,2011-05-21,2011.0
1043688863,2011-04-29,2011-05-07,2011.0
1043691576,2011-05-02,2011-06-13,2011.0
1043692068,2011-05-04,2011-06-01,2011.0
1043695406,2011-05-31,2011-06-27,2011.0
1043695869,2011-05-27,2011-07-03,2011.0
1043696549,2011-05-14,2011-05-30,2011.0
1043740841,2011-01-21,2011-01-26,2011.0
1043740852,2011-05-30,2011-07-01,2011.0
1043800577,2011-06-08,2011-06-28,2011.0
1043802150,,,
1043802986,2011-06-12,2011-09-12,2011.0
1043802987,2011-06-09,2011-06-30,2011.0
1043803454,2011-05-24,2011-05-30,2011.0
1043803465,2011-06-17,2011-07-19,2011.0
1043803476,2011-06-14,2011-07-06,2011.0
1043804440,2011-06-04,2011-08-01,2011.0
1043807058,2011-06-03,2011-07-01,2011.0
1043853370,2011-06-10,2011-06-30,2011.0
1043914135,2011-06-08,2011-06-09,2011.0
1043917850,2011-08-31,2012-03-07,2012.0
1043918726,2011-07-12,2011-07-22,2011.0
1043918745,2011-06-13,2011-07-12,2011.0
1043922222,2011-06-14,2011-07-07,2011.0
1043922245,2011-06-15,2011-06-16,2011.0
1043923421,2012-03-19,2012-04-24,2012.0
1043923425,2011-08-03,2011-10-24,2011.0
1043925995,2011-06-16,2011-07-11,2011.0
1043925996,2011-06-22,2011-07-09,2011.0
1043928851,2011-06-28,2011-09-28,2011.0
1043928860,2011-06-22,2011-07-22,2011.0
1043933684,2011-06-23,2011-07-20,2011.0
1043933706,2012-05-16,2012-06-06,2012.0
1043935433,2011-07-05,2011-07-25,2011.0
1043935450,2011-08-01,2011-09-05,2011.0
1043935960,2011-06-29,2011-07-27,2011.0
1043935962,2011-07-01,2011-08-10,2011.0
1043936740,2011-07-09,2011-07-15,2011.0
1043936768,2011-07-11,2011-07-20,2011.0
1043940348,2011-07-13,2011-08-01,2011.0
1043940603,2012-01-21,2012-04-16,2012.0
1043940888,2011-07-20,2011-09-13,2011.0
1043940910,2011-07-26,2011-08-16,2011.0
1043941380,2011-07-27,2011-08-06,2011.0
1043941936,2011-07-07,2011-09-21,2011.0
1043941939,2011-08-04,2011-09-06,2011.0
1043941957,2012-06-25,2012-09-19,2012.0
1043941962,2011-07-19,2011-07-27,2011.0
1043941964,2011-08-03,2011-08-09,2011.0
1043943479,2011-07-27,2011-08-15,2011.0
1043943480,2011-08-02,2011-08-23,2011.0
1043949942,2011-07-28,2011-08-25,2011.0
1043949959,2011-08-13,2011-08-20,2011.0
1043950618,2012-04-07,2012-05-10,2012.0
1043950637,2011-08-12,2011-10-05,2011.0
1043950651,2011-08-19,2011-09-07,2011.0
1043951619,2011-08-22,2011-10-18,2011.0
1043951620,2011-08-29,2011-09-06,2011.0
1043951670,2011-08-10,2011-09-08,2011.0
1043951673,2011-09-21,2011-09-27,2011.0
1043953040,2011-11-14,2011-11-16,2011.0
1043953044,2011-11-10,2011-11-14,2011.0
1043953045,2011-09-13,2011-09-14,2011.0
1043953046,2011-09-07,2011-09-28,2011.0
1043953049,2011-09-14,2011-09-28,2011.0
1043953050,2011-09-28,2011-10-07,2011.0
1043953051,2011-09-12,2011-09-28,2011.0
1043953057,2011-09-19,2011-09-20,2011.0
1043953060,2011-11-03,2011-11-11,2011.0
1043953343,2011-08-22,2011-09-20,2011.0
1043954288,2011-08-13,2011-08-20,2011.0
1043954291,2011-09-04,2011-09-30,2011.0
1043954292,2011-08-12,2011-09-08,2011.0
1043954667,2011-09-02,2011-09-21,2011.0
1043955190,,,
1043955207,2011-09-08,2011-10-03,2011.0
1043955888,2011-09-13,2011-09-19,2011.0
1043955891,2011-08-22,2011-09-01,2011.0
1043956318,2011-08-16,2011-08-22,2011.0
1043957107,2011-08-26,2011-09-15,2011.0
1043957113,2012-01-04,2012-01-13,2012.0
1043957894,2011-09-28,2011-11-22,2011.0
1043957899,2011-09-27,2011-10-15,2011.0
1043960698,2011-10-13,2011-10-20,2011.0
1043960713,2011-08-23,2011-09-16,2011.0
1043962656,2011-11-17,2011-12-13,2011.0
1043962661,2011-11-15,2011-12-16,2011.0
1043962663,2011-10-28,2011-11-15,2011.0
1043967662,2011-09-13,2011-10-26,2011.0
1043967663,2011-12-03,2012-01-19,2012.0
1043969281,2011-09-13,2011-10-13,2011.0
1043969288,2011-08-26,2011-11-08,2011.0
1043969289,2011-11-29,2012-01-10,2012.0
1043970308,2011-09-22,2011-09-27,2011.0
1043970614,2011-09-10,2011-10-21,2011.0
1043970619,2011-08-30,2011-09-05,2011.0
1043971838,2011-09-03,2011-11-01,2011.0
1043972165,2011-09-13,2011-10-20,2011.0
1043973143,2012-05-24,2012-06-21,2012.0
1043973948,2011-10-17,2011-11-09,2011.0
1043973950,2011-09-07,2012-03-08,2012.0
1043973962,2011-10-14,2011-11-16,2011.0
1043974625,2011-09-14,2011-09-28,2011.0
1043974644,2011-11-29,2012-04-13,2012.0
1043978187,2011-09-10,2011-09-16,2011.0
1043978631,2011-10-17,2011-10-18,2011.0
1043978648,2011-10-25,2012-01-10,2012.0
1043980991,2011-09-28,2011-09-28,2011.0
1043981326,2011-10-10,2011-10-13,2011.0
1043981327,2012-03-15,2012-04-24,2012.0
1043981353,2011-10-04,2011-10-31,2011.0
1043981524,2012-01-14,2012-01-22,2012.0
1043981530,2011-10-08,2011-10-14,2011.0
1043982108,2011-12-12,2011-12-22,2011.0
1043982115,2011-11-23,2011-12-01,2011.0
1043982333,2011-11-03,2011-11-15,2011.0
1043982884,2011-09-26,2011-10-03,2011.0
1043982899,2011-09-27,2012-03-30,2012.0
1043982914,2011-10-27,2011-11-05,2011.0
1043983316,2011-09-29,2012-04-17,2012.0
1043983321,2011-09-28,2011-10-10,2011.0
1043983950,2011-09-30,2011-10-17,2011.0
1043983964,2011-09-29,2011-10-09,2011.0
1043986287,2011-10-31,2012-04-11,2012.0
1043986305,2011-10-06,2011-10-28,2011.0
1043986683,2011-11-28,2011-12-08,2011.0
1043986695,2011-10-15,2011-10-21,2011.0
1043986701,2011-10-15,2011-10-28,2011.0
1043989635,2011-10-20,2012-01-19,2012.0
1043992222,2012-04-06,2012-04-05,2012.0
1043992227,2011-10-03,2012-01-03,2012.0
1043992639,2011-10-06,2011-10-29,2011.0
1043992641,2011-10-24,2011-11-23,2011.0
1043992652,2012-06-18,2012-07-13,2012.0
1043992963,2011-10-26,2011-11-04,2011.0
1043992972,2012-02-14,2012-03-12,2012.0
1043994036,2011-10-14,2011-10-19,2011.0
1043994041,2011-10-18,2011-10-21,2011.0
1043994046,2011-10-22,2011-10-29,2011.0
1043994381,2011-10-24,2011-11-28,2011.0
1043994382,2011-11-02,2011-12-12,2011.0
1043995042,2011-10-07,2011-10-16,2011.0
1043995044,2011-11-17,2012-03-03,2012.0
1043995048,2011-11-12,2011-12-28,2011.0
1043995050,2012-01-02,2012-01-10,2012.0
1043997642,2011-11-11,2011-11-15,2011.0
1043997644,2012-01-23,2012-02-22,2012.0
1043997647,2011-11-21,2012-01-01,2012.0
1043997658,2011-11-27,2011-12-27,2011.0
1043999431,2011-12-01,2012-01-05,2012.0
1043999440,2011-11-01,2012-01-09,2012.0
1043999514,2011-10-25,2011-10-28,2011.0
1043999516,2011-10-19,2012-06-05,2012.0
1044000942,2011-10-22,2011-11-22,2011.0
1044000943,2011-11-08,2012-02-21,2012.0
1044000989,,1984-11-20,1984.0
1044000996,2011-10-26,2011-11-06,2011.0
1044003897,2011-10-24,2011-11-04,2011.0
1044003899,2011-11-01,2012-01-04,2012.0
1044003901,2011-11-29,2012-01-20,2012.0
1044004904,2011-11-03,2011-12-14,2011.0
1044004956,2011-10-24,2012-01-09,2012.0
1044004958,2011-10-21,2011-10-28,2011.0
1044004960,2011-10-30,2011-11-08,2011.0
1044005501,2011-11-03,2012-01-16,2012.0
1044005935,2011-11-23,2012-01-20,2012.0
1044005938,2011-12-02,2012-01-20,2012.0
1044006797,2011-12-02,2011-12-11,2011.0
1044009343,2011-10-29,2011-11-09,2011.0
1044009373,2011-11-01,2011-11-07,2011.0
1044010412,2011-11-03,2011-11-15,2011.0
1044010426,2011-11-02,2011-12-02,2011.0
1044010694,2011-11-29,2011-12-05,2011.0
1044010696,2011-11-02,2012-01-02,2012.0
1044013537,2011-11-15,2011-12-15,2011.0
1044013548,2011-11-25,2011-12-13,2011.0
1044013844,2011-11-19,2011-12-13,2011.0
1044014539,2011-11-26,2012-02-22,2012.0
1044014574,2012-07-25,2012-07-28,2012.0
1044014885,2011-11-09,2011-12-09,2011.0
1044014901,2011-12-27,2012-01-07,2012.0
1044014908,2011-11-18,2011-12-28,2011.0
1044015485,2012-02-24,2012-03-15,2012.0
1044015529,2011-11-12,2011-12-14,2011.0
1044018946,2011-11-21,2011-11-28,2011.0
1044018948,2012-01-12,2012-04-27,2012.0
1044018954,2011-12-09,2011-12-16,2011.0
1044020916,2011-11-25,2011-12-20,2011.0
1044020918,2012-01-03,2012-01-13,2012.0
1044020920,2011-12-15,2011-12-23,2011.0
1044020927,2011-11-21,2011-11-29,2011.0
1044022644,2011-11-23,2011-11-29,2011.0
1044022645,2011-11-25,2011-11-29,2011.0
1044022648,2011-12-30,2011-12-31,2011.0
1044022696,2012-01-14,2012-01-24,2012.0
1044022699,2011-11-26,2011-12-26,2011.0
1044022704,2011-11-16,2011-12-02,2011.0
1044023114,2011-11-16,2012-12-20,2012.0
1044023119,2011-11-21,2012-01-12,2012.0
1044030711,2011-12-15,2012-01-06,2012.0
1044031114,2011-12-05,2011-12-15,2011.0
1044031134,2012-02-01,2012-02-12,2012.0
1044031135,2011-12-13,2012-02-23,2012.0
1044031142,2012-01-24,2012-03-30,2012.0
1044031660,2011-12-05,2011-12-11,2011.0
1044032391,2011-12-17,2012-01-02,2012.0
1044032931,2011-12-11,2011-12-20,2011.0
1044032945,2012-01-10,2012-03-19,2012.0
1044032968,2012-01-27,2012-03-09,2012.0
1044032972,2011-12-09,2011-12-29,2011.0
1044034041,2011-12-30,2012-02-02,2012.0
1044034054,2011-12-16,2012-01-12,2012.0
1044034059,2012-03-27,2012-04-19,2012.0
1044034703,2012-01-12,2012-02-22,2012.0
1044034704,2012-01-19,2012-03-01,2012.0
1044034735,2011-12-17,2012-01-07,2012.0
1044035013,2011-12-13,2011-12-18,2011.0
1044035025,2012-01-14,2012-02-28,2012.0
1044035032,2012-06-26,2012-07-06,2012.0
1044037216,2011-12-29,2012-01-30,2012.0
1044037221,2012-01-02,2012-01-12,2012.0
1044038081,2012-01-17,2012-01-18,2012.0
1044038084,2012-01-19,2012-01-20,2012.0
1044038086,2012-01-24,2012-01-25,2012.0
1044038090,2012-06-14,2012-06-18,2012.0
1044038106,2012-01-16,2012-01-17,2012.0
1044038107,2012-01-13,2012-01-17,2012.0
1044038930,,1996-02-07,1996.0
1044039218,2012-01-10,2012-01-16,2012.0
1044039224,2012-02-23,2012-03-02,2012.0
1044040085,2012-01-09,2012-01-15,2012.0
1044040086,2012-03-07,2012-04-09,2012.0
1044040092,2012-01-05,2012-04-30,2012.0
1044040098,2012-01-09,2012-01-16,2012.0
1044040626,2012-01-16,2012-05-07,2012.0
1044040627,2011-12-28,2012-02-10,2012.0
1044040629,2012-01-09,2012-02-01,2012.0
1044041327,2011-12-31,2012-01-12,2012.0
1044041332,2012-03-03,2012-04-16,2012.0
1044041341,2011-12-30,2012-01-16,2012.0
1044041346,2012-01-02,2012-03-20,2012.0
1044044355,2012-01-04,2012-01-25,2012.0
1044045226,2012-05-25,2012-06-25,2012.0
1044046553,2012-01-09,2012-01-21,2012.0
1044046554,2012-01-11,2012-01-23,2012.0
1044046578,2012-01-07,2012-01-14,2012.0
1044047062,2012-02-06,2012-03-14,2012.0
1044047063,2012-01-16,2012-02-24,2012.0
1044047066,2012-03-16,2012-08-02,2012.0
1044047072,2012-01-24,2012-02-08,2012.0
1044047248,2012-02-09,2012-02-19,2012.0
1044047672,2012-01-25,2012-03-01,2012.0
1044047686,2012-01-25,2012-02-17,2012.0
1044047697,2012-01-21,2012-01-21,2012.0
1044048193,2012-01-10,2012-03-16,2012.0
1044048195,2012-01-13,2012-01-19,2012.0
1044048198,2012-01-17,2012-01-24,2012.0
1044048200,2012-01-13,2012-01-20,2012.0
1044048209,2012-02-15,2012-02-22,2012.0
1044048210,2012-01-16,2012-01-23,2012.0
1044048822,2011-12-06,2011-12-09,2011.0
1044049537,2012-01-18,2012-01-25,2012.0
1044052573,2012-01-23,2012-01-31,2012.0
1044052632,2012-02-13,2012-04-11,2012.0
1044052654,2012-02-17,2012-04-25,2012.0
1044052655,2012-04-29,2012-07-18,2012.0
1044052657,2012-02-09,2012-03-07,2012.0
1044052664,2012-01-29,2012-03-09,2012.0
1044052709,2012-01-31,2012-03-02,2012.0
1044053482,2012-01-21,2012-03-20,2012.0
1044053483,2012-02-07,2012-03-15,2012.0
1044053486,2012-02-01,2012-02-07,2012.0
1044053911,2012-01-28,2012-03-27,2012.0
1044053914,2012-02-01,2012-02-10,2012.0
1044054500,2012-02-07,2012-04-17,2012.0
1044054501,2012-03-09,2012-04-17,2012.0
1044054504,2012-01-30,2012-03-12,2012.0
1044054521,2012-01-30,2012-02-13,2012.0
1044055470,2012-04-02,2012-05-10,2012.0
1044055481,2012-02-02,2012-02-07,2012.0
1044057650,2012-02-25,2012-03-05,2012.0
1044057661,2012-01-31,2012-03-03,2012.0
1044057682,2012-02-01,2012-02-12,2012.0
1044057685,2012-01-27,2012-02-21,2012.0
1044057969,2012-02-13,2012-03-14,2012.0
1044057970,2012-02-03,2012-03-13,2012.0
1044058003,2012-04-21,2012-06-05,2012.0
1044058008,2012-02-15,2012-02-22,2012.0
1044058011,2012-03-24,2012-04-02,2012.0
1044058509,2012-02-14,2012-03-14,2012.0
1044058511,2012-02-15,2012-03-14,2012.0
1044058522,2012-02-28,2012-03-08,2012.0
1044058523,2012-02-17,2012-02-25,2012.0
1044058530,2012-02-09,2012-03-19,2012.0
1044058540,2012-02-01,2012-02-24,2012.0
1044059000,2012-03-06,2012-03-21,2012.0
1044059014,2012-03-16,2012-03-16,2012.0
1044059021,2012-04-04,2012-04-10,2012.0
1044059032,2012-02-21,2012-03-17,2012.0
1044059301,2012-02-22,2012-02-24,2012.0
1044059324,2012-02-10,2012-04-11,2012.0
1044059615,2012-02-28,2012-03-14,2012.0
1044059616,2012-02-18,2012-04-10,2012.0
1044059649,2012-02-12,2012-02-27,2012.0
1044059651,2012-04-10,2012-04-11,2012.0
1044060233,2012-02-11,2012-03-20,2012.0
1044060564,2012-03-02,2013-03-05,2013.0
1044060573,2012-02-20,2012-03-16,2012.0
1044060837,2012-02-13,2012-03-07,2012.0
1044060904,2012-05-08,2012-05-16,2012.0
1044060912,2012-03-06,2012-04-10,2012.0
1044060913,2012-03-12,2012-05-14,2012.0
1044060916,2012-02-22,2012-03-09,2012.0
1044060917,2012-03-06,2012-03-28,2012.0
1044060918,2012-02-23,2012-03-01,2012.0
1044060920,2012-03-13,2012-04-24,2012.0
